lat,lng,time
48.8834992,2.2334423,10h00
48.83975,2.2400622,10h00
48.83995,2.2402622,10h00
48.812502,2.213332,10h00
48.812702,2.213532,10h00
48.812902,2.213732,10h00
48.813102,2.213932,10h00
48.813302,2.214132,10h00
48.813502,2.214332,10h00
48.7891489,2.3670245,10h00
48.7893489,2.3672245,10h00
48.7895489,2.3674245,10h00
48.7897489,2.3676245,10h00
48.7899489,2.3678245,10h00
48.787963,2.3512833,10h00
48.788163,2.3514833,10h00
48.788363000000004,2.3516833,10h00
48.788563,2.3518833,10h00
48.92347,2.460301,10h00
48.92367,2.460501,10h00
48.87265,2.1952700000000003,10h00
48.876218,2.187679,10h00
48.876418,2.187879,10h00
48.876618,2.188079,10h00
48.876818,2.188279,10h00
48.877018,2.188479,10h00
48.876509999999996,2.200921,10h00
48.876709999999996,2.201121,10h00
48.92087,2.264111,10h00
48.92107,2.264311,10h00
48.93586,2.257037,10h00
48.93606,2.257237,10h00
48.93626,2.257437,10h00
48.93646,2.257637,10h00
48.93666,2.257837,10h00
48.80542,2.421282,10h00
48.805620000000005,2.421482,10h00
48.804097999999996,2.2673976000000002,10h00
48.804297999999996,2.2675976,10h00
48.804497999999995,2.2677976,10h00
48.9017998,2.4012521000000002,10h00
48.9019998,2.4014521,10h00
48.86318,2.1970419999999997,10h00
48.86338,2.1972419999999997,10h00
48.86358,2.1974419999999997,10h00
48.86378,2.1976419999999997,10h00
48.91985,2.3140650000000003,10h00
48.92005,2.3142650000000002,10h00
48.92025,2.314465,10h00
48.8149125,2.1935314999999997,10h00
48.8151125,2.1937314999999997,10h00
48.8153125,2.1939314999999997,10h00
48.8261,2.20015,10h00
48.8263,2.20035,10h00
48.8265,2.20055,10h00
48.8267,2.20075,10h00
48.8269,2.20095,10h00
48.8271,2.20115,10h00
48.7991859,2.2846897999999998,10h00
48.8871,2.181057,10h00
48.8873,2.181257,10h00
48.8875,2.181457,10h00
48.8877,2.181657,10h00
48.8798646,2.4931178,10h00
48.880064600000004,2.4933178,10h00
48.7508,2.473075,10h00
48.751000000000005,2.473275,10h00
48.7512,2.473475,10h00
48.78937519999999,2.3685212000000004,10h00
48.78957519999999,2.3687212000000004,10h00
48.789775199999994,2.3689212000000004,10h00
48.78997519999999,2.3691212000000004,10h00
48.79017519999999,2.3693212000000003,10h00
48.79037519999999,2.3695212000000003,10h00
48.9151379,2.2284903999999996,10h00
48.9153379,2.2286904,10h00
48.9155379,2.2288904,10h00
48.9157379,2.2290904,10h00
48.9159379,2.2292904,10h00
48.9727125,2.3067895,10h00
48.9729125,2.3069895000000002,10h00
48.9731125,2.3071895000000002,10h00
48.9733125,2.3073895,10h00
48.856910299999996,2.2152543999999996,10h00
48.857110299999995,2.2154543999999996,10h00
48.857310299999995,2.2156544,10h00
48.857510299999994,2.2158544,10h00
48.836581,2.239424,10h00
48.836781,2.239624,10h00
48.836981,2.239824,10h00
48.87484,2.36289,10h00
48.875040000000006,2.36309,10h00
48.875240000000005,2.36329,10h00
48.872370000000004,2.366288,10h00
48.87257,2.366488,10h00
48.87277,2.366688,10h00
48.892379999999996,2.245286,10h00
48.89258,2.245486,10h00
48.89278,2.245686,10h00
48.89298,2.245886,10h00
48.89318,2.246086,10h00
48.8840365,2.2896705,10h00
48.8842365,2.2898705,10h00
48.8844365,2.2900705,10h00
48.8846365,2.2902705,10h00
48.79834,2.455145,10h00
48.79854,2.455345,10h00
48.79874,2.455545,10h00
48.79894,2.4557450000000003,10h00
48.7896323,2.4649966,10h00
48.7898323,2.4651966,10h00
48.7900323,2.4653966,10h00
48.7902323,2.4655966,10h00
48.72139,2.499938,10h00
48.72159,2.500138,10h00
48.721790000000006,2.500338,10h00
48.85808160000001,2.3040495,10h00
48.85828160000001,2.3042495,10h00
48.85848160000001,2.3044495,10h00
48.8478735,2.2847016,10h00
48.8480735,2.2849016,10h00
48.8482735,2.2851016,10h00
48.8783912,2.3225683,10h00
48.7164252,2.4860043999999997,10h00
48.7166252,2.4862043999999996,10h00
48.937698100000006,2.462453,10h00
48.937898100000005,2.462653,10h00
48.84652,2.216632,10h00
48.84672,2.216832,10h00
48.846920000000004,2.217032,10h00
48.847120000000004,2.217232,10h00
48.7818714,2.4739147999999997,10h00
48.7820714,2.4741147999999997,10h00
48.7822714,2.4743147999999997,10h00
48.7824714,2.4745147999999997,10h00
48.7826714,2.4747147999999997,10h00
48.7828714,2.4749147999999996,10h00
48.785363000000004,2.4528354,10h00
48.785563,2.4530354,10h00
48.785763,2.4532354,10h00
48.785963,2.4534354,10h00
48.786163,2.4536354,10h00
48.700654899999996,2.4828313,10h00
48.7008549,2.4830313,10h00
48.7010549,2.4832313,10h00
48.930679999999995,2.281273,10h00
48.781849,2.263931,10h00
48.782049,2.2641310000000003,10h00
48.782249,2.2643310000000003,10h00
48.782449,2.2645310000000003,10h00
48.782649,2.2647310000000003,10h00
48.782849,2.2649310000000002,10h00
48.8920896,2.4674468999999997,10h00
48.8922896,2.4676468999999996,10h00
48.8924896,2.4678468999999996,10h00
48.892689600000004,2.4680468999999996,10h00
48.892889600000004,2.4682468999999996,10h00
48.779984000000006,2.25945,10h00
48.780184000000006,2.25965,10h00
48.780384000000005,2.25985,10h00
48.780584000000005,2.26005,10h00
48.780784000000004,2.26025,10h00
48.8271,2.27659,10h00
48.8273,2.27679,10h00
48.8275,2.27699,10h00
48.8277,2.27719,10h00
48.8279,2.27739,10h00
48.899865000000005,2.200758,10h00
48.900065000000005,2.200958,10h00
48.900265000000005,2.2011580000000004,10h00
48.900465000000004,2.2013580000000004,10h00
48.900665000000004,2.2015580000000003,10h00
48.900865,2.2017580000000003,10h00
48.901065,2.2019580000000003,10h00
48.8960342,2.4586124,10h00
48.8962342,2.4588124,10h00
48.75233,2.36141,10h00
48.75253,2.36161,10h00
48.75273,2.36181,10h00
48.75293,2.36201,10h00
48.75313,2.36221,10h00
48.876733,2.2658669999999996,10h00
48.876933,2.2660669999999996,10h00
48.84732929999999,2.3856322,10h00
48.8475293,2.3858322,10h00
48.8477293,2.3860322,10h00
48.8479293,2.3862322,10h00
48.78902539999999,2.429231,10h00
48.78922539999999,2.429431,10h00
48.7894254,2.429631,10h00
48.7896254,2.429831,10h00
48.8364094,2.3922556,10h00
48.8366094,2.3924556,10h00
48.846756,2.45225239,10h00
48.846956,2.45245239,10h00
48.847156,2.45265239,10h00
48.847356,2.45285239,10h00
48.884950700000005,2.3035012000000004,10h00
48.885150700000004,2.3037012000000003,10h00
48.8856219,2.2942252,10h00
48.8858219,2.2944252,10h00
48.8860219,2.2946252,10h00
48.8862219,2.2948252,10h00
48.8864219,2.2950252,10h00
48.8556902,2.3022442,10h00
48.87086,2.32441,10h00
48.87106,2.32461,10h00
48.86114129999999,2.3781941000000004,10h00
48.86134129999999,2.3783941000000004,10h00
48.86154129999999,2.3785941000000004,10h00
48.86174129999999,2.3787941000000004,10h00
48.86194129999999,2.3789941000000003,10h00
48.8276393,2.3810867,10h00
48.834524200000004,2.353056,10h00
48.83171,2.3792459999999997,10h00
48.83191,2.3794459999999997,10h00
48.83211,2.3796459999999997,10h00
48.828726399999994,2.2989061,10h00
48.82892639999999,2.2991061,10h00
48.8291264,2.2993061000000004,10h00
48.8293264,2.2995061000000003,10h00
48.8295264,2.2997061000000003,10h00
48.8439105,2.2796928,10h00
48.8441105,2.2798928,10h00
48.8443105,2.2800928,10h00
48.8445105,2.2802928,10h00
48.8447105,2.2804928,10h00
48.85666079999999,2.2856025,10h00
48.85686079999999,2.2858025,10h00
48.85706079999999,2.2860025,10h00
48.867315000000005,2.280347,10h00
48.85926,2.267881,10h00
48.85946,2.268081,10h00
48.85966,2.268281,10h00
48.8945095,2.3320844,10h00
48.8884213,2.3555937,10h00
48.75219,2.271931,10h00
48.752390000000005,2.2721310000000003,10h00
48.752590000000005,2.2723310000000003,10h00
48.752790000000005,2.2725310000000003,10h00
48.74574260000001,2.2691436,10h00
48.7409291,2.2523627999999998,10h00
48.88239,2.27758,10h00
48.88259,2.27778,10h00
48.88279,2.27798,10h00
48.88299,2.27818,10h00
48.88980189999999,2.453145,10h00
48.89000189999999,2.453345,10h00
48.890201899999994,2.453545,10h00
48.77881,2.424489,10h00
48.77901,2.424689,10h00
48.77921,2.424889,10h00
48.77941,2.425089,10h00
48.77961,2.425289,10h00
48.78413,2.427832,10h00
48.80561729999999,2.4144555,10h00
48.805817299999994,2.4146555,10h00
48.80601729999999,2.4148555,10h00
48.80621729999999,2.4150555000000002,10h00
48.80641729999999,2.4152555,10h00
48.7998263,2.3312852000000004,10h00
48.8000263,2.3314852000000004,10h00
48.8454583,2.4235655,10h00
48.8456583,2.4237655,10h00
48.8458583,2.4239655,10h00
48.8460583,2.4241655,10h00
48.8462583,2.4243655,10h00
48.883216499999996,2.1713037,10h00
48.87283239999999,2.3193886000000004,10h00
48.8730324,2.3195886000000003,10h00
48.8732324,2.3197886000000003,10h00
48.8734324,2.3199886000000003,10h00
48.8736324,2.3201886000000003,10h00
48.82844,2.3366130000000003,10h00
48.82864,2.3368130000000003,10h00
48.82884,2.3370130000000002,10h00
48.8777109,2.3916371,10h00
48.8779109,2.3918371,10h00
48.933679999999995,2.306482,10h00
48.833079999999995,2.4896529999999997,10h00
48.83328,2.489853,10h00
48.83348,2.490053,10h00
48.83368,2.490253,10h00
48.83388,2.490453,10h00
48.83408,2.490653,10h00
48.8370178,2.2986736,10h00
48.839307,2.3971468,10h00
48.839507,2.3973468,10h00
48.835662,2.4723332,10h00
48.835862,2.4725332000000004,10h00
48.836062,2.4727332000000004,10h00
48.836262,2.4729332000000004,10h00
48.78391,2.292272,10h00
48.78411,2.292472,10h00
48.78431,2.292672,10h00
48.90487,2.264084,10h00
48.90507,2.264284,10h00
48.90527,2.264484,10h00
48.90547,2.264684,10h00
48.90567,2.264884,10h00
48.90587,2.265084,10h00
48.910340000000005,2.5465,10h00
48.910540000000005,2.5467,10h00
48.7772202,2.3226318999999997,10h00
48.7774202,2.3228319,10h00
48.829116600000006,2.1165247000000003,10h00
48.829316600000006,2.1167247000000002,10h00
48.8259744,2.1259591,10h00
48.8261744,2.1261591,10h00
48.8263744,2.1263591,10h00
48.8265744,2.1265591,10h00
48.8267744,2.1267591,10h00
48.8269744,2.1269591,10h00
48.84203,2.203811,10h00
48.84223,2.204011,10h00
48.84243,2.204211,10h00
48.82542,2.1184540000000003,10h00
48.82562,2.1186540000000003,10h00
48.82582,2.1188540000000002,10h00
48.82602,2.119054,10h00
48.82622,2.119254,10h00
48.82642,2.119454,10h00
48.829499,2.1275746,10h00
48.829699,2.1277746,10h00
48.829899,2.1279746,10h00
48.867908299999996,2.4100481,10h00
48.868108299999996,2.4102481,10h00
48.868308299999995,2.4104481,10h00
48.868508299999995,2.4106481,10h00
48.8687083,2.4108481,10h00
48.85337149999999,2.3882044,10h00
48.853571499999994,2.3884044,10h00
48.85377149999999,2.3886044,10h00
48.85397149999999,2.3888044,10h00
48.8734765,2.3008886000000004,10h00
48.8736765,2.3010886000000004,10h00
48.8738765,2.3012886000000004,10h00
48.8740765,2.3014886000000003,10h00
48.8507539,2.2739244999999997,10h00
48.8509539,2.2741245,10h00
48.8511539,2.2743245,10h00
48.8513539,2.2745245,10h00
48.8761878,2.3082976000000004,10h00
48.8763878,2.3084976000000004,10h00
48.8765878,2.3086976000000003,10h00
48.8767878,2.3088976000000003,10h00
48.8769878,2.3090976000000003,10h00
48.8771878,2.3092976000000003,10h00
48.83293,2.336582,10h00
48.83313,2.336782,10h00
48.83333,2.336982,10h00
48.83353,2.337182,10h00
48.8447052,2.4340166,10h00
48.8449052,2.4342166,10h00
48.8451052,2.4344166,10h00
48.864600700000004,2.2754417,10h00
48.8648007,2.2756417,10h00
48.8650007,2.2758417,10h00
48.8652007,2.2760417,10h00
48.85196089999999,2.2044092999999996,10h00
48.85216089999999,2.2046092999999995,10h00
48.852360899999994,2.2048092999999995,10h00
48.85256089999999,2.2050092999999995,10h00
48.7549117,2.301541,10h00
48.8403578,2.378739,10h00
48.903407,2.368173,10h00
48.903607,2.368373,10h00
48.903807,2.368573,10h00
48.904007,2.368773,10h00
48.871303600000005,2.22119451,10h00
48.871503600000004,2.22139451,10h00
48.871703600000004,2.22159451,10h00
48.8719036,2.22179451,10h00
48.8721036,2.22199451,10h00
48.8723036,2.22219451,10h00
48.8723314,2.3995097999999997,10h00
48.8725314,2.3997097999999997,10h00
48.8727314,2.3999097999999996,10h00
48.826680700000004,2.3237355,10h00
48.87358940000001,2.3466527999999998,10h00
48.87909380000001,2.2703186,10h00
48.879293800000006,2.2705186,10h00
48.87949380000001,2.2707186000000004,10h00
48.87969380000001,2.2709186000000003,10h00
48.87989380000001,2.2711186000000003,10h00
48.856012899999996,2.3097645,10h00
48.8383861,2.4934423,10h00
48.8385861,2.4936423,10h00
48.8387861,2.4938423,10h00
48.83898610000001,2.4940423,10h00
48.839186100000006,2.4942423,10h00
48.839386100000006,2.4944423,10h00
48.7805519,2.20984769,10h00
48.7807519,2.21004769,10h00
48.7809519,2.21024769,10h00
48.7811519,2.21044769,10h00
48.7813519,2.21064769,10h00
48.7815519,2.21084769,10h00
48.7817519,2.21104769,10h00
48.784249700000004,2.1777763,10h00
48.7844497,2.1779763,10h00
48.7846497,2.1781763,10h00
48.7848497,2.1783763,10h00
48.9200472,2.2971486,10h00
48.9202472,2.2973486000000003,10h00
48.8491535,2.4133021,10h00
48.8493535,2.4135021,10h00
48.8495535,2.4137021,10h00
48.8497535,2.4139021,10h00
48.8499535,2.4141021,10h00
48.8501535,2.4143021,10h00
48.8558528,2.5112935000000003,10h00
48.8560528,2.5114935000000003,10h00
48.94115,2.304834,10h00
48.94135,2.305034,10h00
48.94155,2.305234,10h00
48.94175,2.305434,10h00
48.94195,2.305634,10h00
48.82687,2.405368,10h00
48.90035220000001,2.5717727999999997,10h00
48.90055220000001,2.5719727999999997,10h00
48.90075220000001,2.5721727999999997,10h00
48.750170000000004,2.3474779999999997,10h00
48.750370000000004,2.3476779999999997,10h00
48.75057,2.3478779999999997,10h00
48.745929600000004,2.3546196,10h00
48.7461296,2.3548196,10h00
48.7463296,2.3550196,10h00
48.7465296,2.3552196,10h00
48.89171169999999,2.1923088,10h00
48.89191169999999,2.1925088,10h00
48.892111699999994,2.1927088,10h00
48.931540000000005,2.2298720000000003,10h00
48.931740000000005,2.2300720000000003,10h00
48.931940000000004,2.2302720000000003,10h00
48.932140000000004,2.2304720000000002,10h00
48.93234,2.230672,10h00
48.78798,2.29074,10h00
48.966392000000006,2.3016471000000003,10h00
48.96659200000001,2.3018471000000003,10h00
48.96679200000001,2.3020471000000002,10h00
48.76307,2.3066459999999998,10h00
48.76327,2.3068459999999997,10h00
48.76347,2.3070459999999997,10h00
48.76367,2.307246,10h00
48.763870000000004,2.307446,10h00
48.899609999999996,2.30920434,10h00
48.9057159,2.301558,10h00
48.9059159,2.301758,10h00
48.945768,2.250221,10h00
48.946535299999994,2.2561063,10h00
48.94673529999999,2.2563063,10h00
48.818932399999994,2.2580270000000002,10h00
48.819132399999994,2.258227,10h00
48.81933239999999,2.258427,10h00
48.8195324,2.258627,10h00
48.82829,2.22518,10h00
48.90959,2.3088882,10h00
48.90979,2.3090882,10h00
48.90999,2.3092882,10h00
48.92414470000001,2.22006154,10h00
48.924344700000006,2.22026154,10h00
48.924544700000006,2.22046154,10h00
48.86440460000001,2.2710381,10h00
48.86460460000001,2.2712381,10h00
48.86480460000001,2.2714381,10h00
48.865004600000006,2.2716381,10h00
48.86520460000001,2.2718381,10h00
48.859756,2.2786937999999997,10h00
48.859956,2.2788937999999996,10h00
48.858504499999995,2.3543751,10h00
48.8587045,2.3545751,10h00
48.88453639999999,2.3246578999999996,10h00
48.8788442,2.2878557,10h00
48.8790442,2.2880557,10h00
48.8792442,2.2882557,10h00
48.85797849999999,2.4315736,10h00
48.858178499999994,2.4317736,10h00
48.85837849999999,2.4319736,10h00
48.85857849999999,2.4321736,10h00
48.85877849999999,2.4323736,10h00
48.86819929999999,2.4418694,10h00
48.86839929999999,2.4420694,10h00
48.86859929999999,2.4422694,10h00
48.8687993,2.4424694,10h00
48.8689993,2.4426694,10h00
48.9237996,2.2092127,10h00
48.9239996,2.2094127,10h00
48.9241996,2.2096127,10h00
48.9243996,2.2098127,10h00
48.92459960000001,2.2100127,10h00
48.92479960000001,2.2102127,10h00
48.86833,2.45224261,10h00
48.86853,2.45244261,10h00
48.86873,2.45264261,10h00
48.86893,2.45284261,10h00
48.86913,2.45304261,10h00
48.854246100000005,2.4312421000000004,10h00
48.854446100000004,2.4314421000000004,10h00
48.854646100000004,2.4316421000000004,10h00
48.8548461,2.4318421000000003,10h00
48.86446,2.479,10h00
48.873709999999996,2.459867,10h00
48.873909999999995,2.460067,10h00
48.874109999999995,2.460267,10h00
48.874309999999994,2.460467,10h00
48.826117100000005,2.2407124,10h00
48.852059999999994,2.514694,10h00
48.85226,2.514894,10h00
48.85246,2.515094,10h00
48.85266,2.515294,10h00
48.87297909999999,2.5111812000000002,10h00
48.87317909999999,2.5113812,10h00
48.873379099999994,2.5115812,10h00
48.87357909999999,2.5117812,10h00
48.87377909999999,2.5119812,10h00
48.8388875,2.2892982999999996,10h00
48.8390875,2.2894982999999995,10h00
48.8392875,2.2896982999999995,10h00
48.8698929,2.2976445,10h00
48.785423,2.212002,10h00
48.785623,2.212202,10h00
48.785823,2.212402,10h00
48.786023,2.212602,10h00
48.786223,2.212802,10h00
48.926444700000005,2.2138164000000002,10h00
48.926644700000004,2.2140164,10h00
48.926844700000004,2.2142164,10h00
48.9270447,2.2144164,10h00
48.9305794,2.5063638999999998,10h00
48.9307794,2.5065638999999997,10h00
48.933657700000005,2.4994113,10h00
48.933857700000004,2.4996113,10h00
48.934057700000004,2.4998113,10h00
48.9342577,2.5000113,10h00
48.9344577,2.5002113,10h00
48.853255499999996,2.4231379,10h00
48.8534555,2.4233379,10h00
48.8536555,2.4235379,10h00
48.8538555,2.4237379,10h00
48.8540555,2.4239379,10h00
48.95821,2.3263607000000004,10h00
48.95841,2.3265607000000004,10h00
48.95861,2.3267607000000003,10h00
48.95881,2.3269607000000003,10h00
48.95901,2.3271607000000003,10h00
48.898932099999996,2.3740362999999998,10h00
48.882362,2.386574,10h00
48.882562,2.386774,10h00
48.882762,2.3869740000000004,10h00
48.882962,2.3871740000000004,10h00
48.8735,2.284304,10h00
48.8737,2.284504,10h00
48.8739,2.284704,10h00
48.8463237,2.3484147999999996,10h00
48.84996719999999,2.3872459999999998,10h00
48.8561529,2.3825248,10h00
48.8563529,2.3827248,10h00
48.8565529,2.3829248,10h00
48.73261489999999,2.3141819,10h00
48.732814899999994,2.3143819,10h00
48.73301489999999,2.3145819,10h00
48.73321489999999,2.3147819,10h00
48.73341489999999,2.3149819,10h00
48.73361489999999,2.3151819,10h00
48.78283,2.2154409999999998,10h00
48.78303,2.215641,10h00
48.78323,2.215841,10h00
48.78343,2.216041,10h00
48.78363,2.216241,10h00
48.86235050000001,2.3648512999999998,10h00
48.85160020000001,2.3361369,10h00
48.8601571,2.4492331000000003,10h00
48.8603571,2.4494331000000003,10h00
48.8605571,2.4496331000000002,10h00
48.8607571,2.4498331,10h00
48.8609571,2.4500331,10h00
48.8611571,2.4502331,10h00
48.86016,2.45811939,10h00
48.86036,2.45831939,10h00
48.891442700000006,2.3040083,10h00
48.891642700000006,2.3042083,10h00
48.891842700000005,2.3044083,10h00
48.892042700000005,2.3046083,10h00
48.8682727,2.4328727999999997,10h00
48.8684727,2.4330727999999997,10h00
48.868672700000005,2.4332728,10h00
48.868872700000004,2.4334728,10h00
48.869072700000004,2.4336728,10h00
48.8692727,2.4338728,10h00
48.948776200000005,2.25755644,10h00
48.948976200000004,2.25775644,10h00
48.949176200000004,2.25795644,10h00
48.9493762,2.25815644,10h00
48.9495762,2.25835644,10h00
48.9497762,2.25855644,10h00
48.81045899999999,2.54225,10h00
48.81065899999999,2.54245,10h00
48.8561697,2.3080757999999997,10h00
48.8563697,2.3082757999999997,10h00
48.8565697,2.3084757999999996,10h00
48.8436147,2.2961243,10h00
48.8438147,2.2963243,10h00
48.8440147,2.2965243,10h00
48.84421470000001,2.2967243,10h00
48.8294787,2.2610995,10h00
48.8296787,2.2612995,10h00
48.8298787,2.2614995,10h00
48.8300787,2.2616995,10h00
48.8302787,2.2618995,10h00
48.960565,2.3068329,10h00
48.960765,2.3070329,10h00
48.960965,2.3072329,10h00
48.961165,2.3074329,10h00
48.859876899999996,2.3245047999999997,10h00
48.860076899999996,2.3247047999999997,10h00
48.8482831,2.2905269,10h00
48.8484831,2.2907269,10h00
48.8486831,2.2909269,10h00
48.8488831,2.2911269,10h00
48.8617551,2.4436732000000005,10h00
48.8619551,2.4438732000000005,10h00
48.8621551,2.4440732000000005,10h00
48.8623551,2.4442732000000005,10h00
48.8625551,2.4444732000000005,10h00
48.8627551,2.4446732000000004,10h00
48.8640888,2.3437342,10h00
48.8642888,2.3439342,10h00
48.8478619,2.2745266,10h00
48.8480619,2.2747266,10h00
48.8482619,2.2749266,10h00
48.848461900000004,2.2751266,10h00
48.8486619,2.2753266,10h00
48.9462,2.3033650000000003,10h00
48.9464,2.3035650000000003,10h00
48.9466,2.3037650000000003,10h00
48.9468,2.3039650000000003,10h00
48.947,2.3041650000000002,10h00
48.8374265,2.3221142999999995,10h00
48.8376265,2.3223142999999995,10h00
48.8378265,2.3225142999999995,10h00
48.8693047,2.28449225,10h00
48.8695047,2.28469225,10h00
48.8697047,2.28489225,10h00
48.8699047,2.28509225,10h00
48.775973,2.2557776,10h00
48.813519,2.5091593,10h00
48.90119179999999,2.2991363,10h00
48.90139179999999,2.2993363,10h00
48.90159179999999,2.2995363,10h00
48.9017918,2.2997363,10h00
48.8478106,2.2636439,10h00
48.8480106,2.2638439,10h00
48.8482106,2.2640439,10h00
48.8484106,2.2642439,10h00
48.9491601,2.3299319,10h00
48.8533737,2.2794884,10h00
48.853573700000005,2.2796884,10h00
48.853773700000005,2.2798884,10h00
48.876546000000005,2.4553035,10h00
48.876746000000004,2.4555035,10h00
48.876946000000004,2.4557035,10h00
48.877146,2.4559035,10h00
48.82521759999999,2.5124364,10h00
48.82541759999999,2.5126364,10h00
48.825617599999994,2.5128364,10h00
48.82581759999999,2.5130364,10h00
48.82601759999999,2.5132364,10h00
48.9544945,2.41658664,10h00
48.9546945,2.41678664,10h00
48.9548945,2.41698664,10h00
48.9550945,2.41718664,10h00
48.9552945,2.41738664,10h00
48.9554945,2.41758664,10h00
48.79979,2.1535349999999998,10h00
48.79999,2.1537349999999997,10h00
48.80019,2.1539349999999997,10h00
48.80039,2.1541349999999997,10h00
48.80059,2.1543349999999997,10h00
48.8067886,2.1518748,10h00
48.8069886,2.1520748,10h00
48.8071886,2.1522748,10h00
48.8073886,2.1524748,10h00
48.8009834,2.129141,10h00
48.8011834,2.129341,10h00
48.8013834,2.129541,10h00
48.8015834,2.129741,10h00
48.8017834,2.129941,10h00
48.856780799999996,2.4378954,10h00
48.856980799999995,2.4380954,10h00
48.857180799999995,2.4382954,10h00
48.852824700000006,2.4869084999999997,10h00
48.853024700000006,2.4871084999999997,10h00
48.853224700000005,2.4873084999999997,10h00
48.8137519,2.5275887000000004,10h00
48.8139519,2.5277887000000003,10h00
48.8141519,2.5279887000000003,10h00
48.8143519,2.5281887000000003,10h00
48.8145519,2.5283887000000003,10h00
48.8147519,2.5285887000000002,10h00
48.843853,2.46482825,10h00
48.844053,2.46502825,10h00
48.844253,2.46522825,10h00
48.844453,2.46542825,10h00
48.844653,2.46562825,10h00
48.84902659999999,2.4577249,10h00
48.84922659999999,2.4579249,10h00
48.79410120000001,2.5141917,10h00
48.79430120000001,2.5143917,10h00
48.794501200000006,2.5145917,10h00
48.959785499999995,2.29140544,10h00
48.959985499999995,2.29160544,10h00
48.9255866,2.3071211,10h00
48.9257866,2.3073211,10h00
48.9259866,2.3075211,10h00
48.9261866,2.3077211,10h00
48.851361,2.476065,10h00
48.851561,2.476265,10h00
48.851761,2.476465,10h00
48.851961,2.476665,10h00
48.852161,2.476865,10h00
48.7967202,2.1363296000000003,10h00
48.7969202,2.1365296000000003,10h00
48.75587960000001,2.1693397,10h00
48.8156249,2.5620423999999997,10h00
48.8158249,2.5622423999999997,10h00
48.8160249,2.5624424,10h00
48.8942184,2.2865153,10h00
48.8944184,2.2867153,10h00
48.8946184,2.2869153,10h00
48.8948184,2.2871153,10h00
48.8950184,2.2873153,10h00
48.8952184,2.2875153,10h00
48.894384499999994,2.2875772999999997,10h00
48.8945845,2.2877772999999997,10h00
48.8947845,2.2879772999999997,10h00
48.88626319999999,2.2874511,10h00
48.88646319999999,2.2876511,10h00
48.886663199999994,2.2878511,10h00
48.88686319999999,2.2880511,10h00
48.8365223,2.4865163,10h00
48.8367223,2.4867163,10h00
48.8369223,2.4869163,10h00
48.882424900000004,2.2922036,10h00
48.8826249,2.2924036,10h00
48.8828249,2.2926036,10h00
48.8830249,2.2928036,10h00
48.8832249,2.2930036,10h00
48.848663099999996,2.4330181,10h00
48.8488631,2.4332181,10h00
48.8490631,2.4334181,10h00
48.8492631,2.4336181,10h00
48.836971399999996,2.1526301,10h00
48.837171399999995,2.1528301,10h00
48.837371399999995,2.1530301,10h00
48.837571399999995,2.1532301,10h00
48.83927389999999,2.3507414,10h00
48.8084458,2.2410936,10h00
48.9218497,2.2719672,10h00
48.9220497,2.2721672,10h00
48.9222497,2.2723672,10h00
48.930950200000005,2.3561967,10h00
48.931150200000005,2.3563967,10h00
48.931350200000004,2.3565967,10h00
48.931550200000004,2.3567967,10h00
48.9176833,2.3525717,10h00
48.9178833,2.3527717,10h00
48.9180833,2.3529717,10h00
48.9182833,2.3531717,10h00
48.8732135,2.3903852999999997,12h30
48.870343,2.286851,12h30
48.870543,2.287051,12h30
48.870743,2.287251,12h30
48.8724475,2.3041662,12h30
48.8726475,2.3043662,12h30
48.8728475,2.3045662,12h30
48.8584385,2.3800903,12h30
48.8586385,2.3802903,12h30
48.8588385,2.3804903,12h30
48.859038500000004,2.3806903,12h30
48.826231899999996,2.3424498,12h30
48.826431899999996,2.3426498,12h30
48.826631899999995,2.3428498,12h30
48.826831899999995,2.3430498,12h30
48.827031899999994,2.3432498,12h30
48.8260824,2.3580487999999997,12h30
48.8262824,2.3582487999999997,12h30
48.861906899999994,2.3735705,12h30
48.86210689999999,2.3737705,12h30
48.86230689999999,2.3739705,12h30
48.86250689999999,2.3741705,12h30
48.8388247,2.3221905,12h30
48.8945152,2.3412577000000003,12h30
48.8458586,2.3748769,12h30
48.8460586,2.3750769,12h30
48.8462586,2.3752769,12h30
48.8464586,2.3754769000000002,12h30
48.8480068,2.3940642999999997,12h30
48.8482068,2.3942642999999997,12h30
48.8484068,2.3944642999999997,12h30
48.8310493,2.3460584,12h30
48.8312493,2.3462584,12h30
48.828,2.306022,12h30
48.8282,2.306222,12h30
48.8284,2.306422,12h30
48.8286,2.306622,12h30
48.8288,2.306822,12h30
48.82899999999999,2.307022,12h30
48.8367951,2.3186569,12h30
48.8207604,2.3370783,12h30
48.8209604,2.3372783,12h30
48.8211604,2.3374783,12h30
48.872046999999995,2.3131252,12h30
48.872246999999994,2.3133252,12h30
48.872446999999994,2.3135252,12h30
48.83984,2.273328,12h30
48.84004,2.273528,12h30
48.84024,2.273728,12h30
48.84044,2.273928,12h30
48.87327,2.309515,12h30
48.873470000000005,2.309715,12h30
48.873670000000004,2.309915,12h30
48.873870000000004,2.310115,12h30
48.87407,2.310315,12h30
48.8437929,2.2698931,12h30
48.8439929,2.2700931,12h30
48.8441929,2.2702931,12h30
48.8443929,2.2704931,12h30
48.883627600000004,2.3339857000000004,12h30
48.883827600000004,2.3341857000000004,12h30
